path,extension,logical_type,size_bytes,size_human
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 DEF.doc,doc,Word/RTF,97792,95.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 CAT 1.doc,doc,Word/RTF,107520,105.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 ML.doc,doc,Word/RTF,152576,149.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 SEC 001 - Table of Contents.doc,doc,Word/RTF,31744,31.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 GTN and GSN.doc,doc,Word/RTF,29184,28.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 CAT 6.doc,doc,Word/RTF,122880,120.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/initial_elements2003.htm,htm,Text/Web/Data,90458,88.3KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 CAT 4.doc,doc,Word/RTF,84480,82.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 VSL.doc,doc,Word/RTF,79360,77.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0336_전략기술 수출통제 동향분석 및 대응 전략(III)-바세나르체제 동향분석 및 참여강화 방안 중심으로(권용수)/03WA-LIST.alz__extracted/WA-LIST (03) 1 Summary of Changes.doc,doc,Word/RTF,155648,152.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0340_국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구(김갑수)/국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구_김갑수(최종보고서).zip__extracted/???????????߻????? ???? ?ΰ????? ???? ȿ??ȭ ???? ????_?谩??(??????????-2).hwp,hwp,HWP/HWPX,1885184,1.8MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0340_국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구(김갑수)/국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구_김갑수(최종보고서).zip__extracted/???????????߻????? ???? ?ΰ????? ???? ȿ??ȭ ???? ????_?谩??(??????????-1).hwp,hwp,HWP/HWPX,4244480,4.0MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0340_국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구(김갑수)/국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구_김갑수(최종보고서).zip__extracted/???????????߻????? ???? ?ΰ????? ???? ȿ??ȭ ???? ????_?谩??(??????????).pdf,pdf,PDF,1860309,1.8MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0340_국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구(김갑수)/I03-40.alz__extracted/국가연구개발사업-김갑수박사님-2.hwp,hwp,HWP/HWPX,1885184,1.8MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0340_국가연구개발사업에 대한 민간기업 참여 효율화 방안 연구(김갑수)/I03-40.alz__extracted/국가연구개발사업-김갑수박사님.hwp,hwp,HWP/HWPX,4244480,4.0MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0318_21세기 과학기술정책 패러다임 전환과 과제(임기철)/21세기과학기술정책패러다임전환과과제.alz__extracted/5차회의(발표자료)- 인쇄용.ppt,ppt,PowerPoint,166400,162.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0318_21세기 과학기술정책 패러다임 전환과 과제(임기철)/21세기과학기술정책패러다임전환과과제.alz__extracted/21세기과학기술정책포럼(0430).hwp,hwp,HWP/HWPX,1164894,1.1MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0318_21세기 과학기술정책 패러다임 전환과 과제(임기철)/21세기과학기술정책패러다임전환과과제.alz__extracted/6차회의(인쇄용).ppt,ppt,PowerPoint,208896,204.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0318_21세기 과학기술정책 패러다임 전환과 과제(임기철)/21세기 과학기술정책 패러다임 전환과 과제_임기철(최종보고서).zip__extracted/21???? ???б?????å ?з????? ??ȯ?? ????_?ӱ?ö(??????????).pdf,pdf,PDF,2207903,2.1MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0318_21세기 과학기술정책 패러다임 전환과 과제(임기철)/21세기 과학기술정책 패러다임 전환과 과제_임기철(최종보고서).zip__extracted/21???? ???б?????å ?з????? ??ȯ?? ????_?ӱ?ö(??????????).hwp,hwp,HWP/HWPX,1125888,1.1MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0324_새로운 국가연구개발 프로그램의 기획 연구(송종국)/새로운국가연구개발프로그램의 기획연구(2002)_송종국.zip__extracted/?η?1.hwp,hwp,HWP/HWPX,1622016,1.5MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0324_새로운 국가연구개발 프로그램의 기획 연구(송종국)/새로운국가연구개발프로그램의 기획연구(2002)_송종국.zip__extracted/ǥ???׵޸???97.hwp,hwp,HWP/HWPX,19911,19.4KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0324_새로운 국가연구개발 프로그램의 기획 연구(송종국)/새로운국가연구개발프로그램의 기획연구(2002)_송종국.zip__extracted/??ǥ??(97).hwp,hwp,HWP/HWPX,20091,19.6KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0324_새로운 국가연구개발 프로그램의 기획 연구(송종국)/새로운국가연구개발프로그램의 기획연구(2002)_송종국.zip__extracted/????2(5-6??).hwp,hwp,HWP/HWPX,11962880,11.4MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0324_새로운 국가연구개발 프로그램의 기획 연구(송종국)/새로운국가연구개발프로그램의 기획연구(2002)_송종국.zip__extracted/????1(1-4??).hwp,hwp,HWP/HWPX,14550528,13.9MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0324_새로운 국가연구개발 프로그램의 기획 연구(송종국)/새로운국가연구개발프로그램의 기획연구(2002)_송종국.zip__extracted/?η?2.hwp,hwp,HWP/HWPX,765440,747.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0308_2002년도 소관연구기관 평가실시 지원 연구(이정원)/2002년도 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/2002?⵵ ?Ұ????????? ?򰡽ǽ? ???? ????_??????(??????????-?η?).hwp,hwp,HWP/HWPX,295138,288.2KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0308_2002년도 소관연구기관 평가실시 지원 연구(이정원)/2002년도 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/2002?⵵ ?Ұ????????? ?򰡽ǽ? ???? ????_??????(??????????).hwp,hwp,HWP/HWPX,1039037,1014.7KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0306_OECD 과학기술정책 활동분석 및 평가(정성철)/OECD 과학기술정책 활동분석 및 평가_정성철(최종보고서).zip__extracted/OECD 2002 ???????? 5-2.doc,doc,Word/RTF,161792,158.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0306_OECD 과학기술정책 활동분석 및 평가(정성철)/OECD 과학기술정책 활동분석 및 평가_정성철(최종보고서).zip__extracted/OECD ???б?????å Ȱ???м? ?? ????_????ö(??????????).hwp,hwp,HWP/HWPX,641437,626.4KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0306_OECD 과학기술정책 활동분석 및 평가(정성철)/OECD 과학기술정책 활동분석 및 평가_정성철(최종보고서).zip__extracted/OECD 2002 ???????? 5-1.doc,doc,Word/RTF,2988544,2.9MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0306_OECD 과학기술정책 활동분석 및 평가(정성철)/OECD 과학기술정책 활동분석 및 평가_정성철(최종보고서).zip__extracted/OECD ???б?????å Ȱ???м? ?? ????_????ö(??????????).pdf,pdf,PDF,643894,628.8KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0306_OECD 과학기술정책 활동분석 및 평가(정성철)/OECD 과학기술정책 활동 분석 및 평가.alz__extracted/OECD 2002 참고문헌 5-1.doc,doc,Word/RTF,2988544,2.9MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0306_OECD 과학기술정책 활동분석 및 평가(정성철)/OECD 과학기술정책 활동 분석 및 평가.alz__extracted/OECD 2002 참고문헌 5-2.pdf,pdf,PDF,227965,222.6KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0306_OECD 과학기술정책 활동분석 및 평가(정성철)/OECD 과학기술정책 활동 분석 및 평가.alz__extracted/OECD 과학기술정책 활동 분석 및 평가.pdf,pdf,PDF,643894,628.8KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0339_전문연구요원제도의 국가발전 기여도에 관한 정량적 분석 및 향후 개선(발전) 방안 연구(박재민)/전문연구요원제도의 국가발전 기여도에 관한~_박재민(최종보고서).zip__extracted/?????????????????? ????????~_??????(??????????).hwp,hwp,HWP/HWPX,264192,258.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0339_전문연구요원제도의 국가발전 기여도에 관한 정량적 분석 및 향후 개선(발전) 방안 연구(박재민)/전문연구요원제도의 국가발전 기여도에 관한~_박재민(최종보고서).zip__extracted/?????????????????? ????????~_??????(??????????).pdf,pdf,PDF,797032,778.4KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0305_WTO 도하개발아젠다의 신국제규범 정립을 위한 연구-과학기술분야를 중심으로(송종국)/WTO 도하아젠다의 신국제규범 정립을 위한 연구-과학기술분야를 중심으로_송종국(최종보고서).zip__extracted/WTO ???Ͼ??????? ?ű????Թ?~_??????(??????????-?η?3).hwp,hwp,HWP/HWPX,74752,73.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0305_WTO 도하개발아젠다의 신국제규범 정립을 위한 연구-과학기술분야를 중심으로(송종국)/WTO 도하아젠다의 신국제규범 정립을 위한 연구-과학기술분야를 중심으로_송종국(최종보고서).zip__extracted/WTO ???Ͼ??????? ?ű????Թ?~_??????(??????????).hwp,hwp,HWP/HWPX,295932,289.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0305_WTO 도하개발아젠다의 신국제규범 정립을 위한 연구-과학기술분야를 중심으로(송종국)/WTO 도하아젠다의 신국제규범 정립을 위한 연구-과학기술분야를 중심으로_송종국(최종보고서).zip__extracted/WTO ???Ͼ??????? ?ű????Թ?~_??????(??????????-?η?1_2).xls,xls,Excel/CSV,200192,195.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/13??.hwp,hwp,HWP/HWPX,695427,679.1KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/12??.hwp,hwp,HWP/HWPX,51916,50.7KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/3??.hwp,hwp,HWP/HWPX,144694,141.3KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/10??.hwp,hwp,HWP/HWPX,58608,57.2KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/????????.hwp,hwp,HWP/HWPX,30447,29.7KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/6??.hwp,hwp,HWP/HWPX,106986,104.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/1??(2002).hwp,hwp,HWP/HWPX,144896,141.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/8??.hwp,hwp,HWP/HWPX,95325,93.1KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/9??.hwp,hwp,HWP/HWPX,73468,71.7KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/?????׸???.hwp,hwp,HWP/HWPX,50535,49.4KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/5??.hwp,hwp,HWP/HWPX,1192259,1.1MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/ǥ(12-6)????????.hwp,hwp,HWP/HWPX,27119,26.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/11??(2002).hwp,hwp,HWP/HWPX,4072960,3.9MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/14??.hwp,hwp,HWP/HWPX,88115,86.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/2??.hwp,hwp,HWP/HWPX,346358,338.2KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/7??.hwp,hwp,HWP/HWPX,79119,77.3KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/4??.hwp,hwp,HWP/HWPX,391182,382.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/?????η?.hwp,hwp,HWP/HWPX,40944,40.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/본문최종편집.zip__extracted/???⹮-????.hwp,hwp,HWP/HWPX,6656,6.5KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/부록1-TRM-최종.zip__extracted/TRM#4-????????.hwp,hwp,HWP/HWPX,838656,819.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/부록1-TRM-최종.zip__extracted/TRM#2-????????.hwp,hwp,HWP/HWPX,2303488,2.2MB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/부록1-TRM-최종.zip__extracted/?ηϸ???-????????.hwp,hwp,HWP/HWPX,30720,30.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/부록1-TRM-최종.zip__extracted/TRM#6-????????.hwp,hwp,HWP/HWPX,192512,188.0KB
5. 수탁연구/2003년 수탁과제 최종보고서(40건)/I-0316_건설교통연구개발사업 중장기 계획수립(홍사균)/부록1-TRM-최종.zip__extracted/TRM#5-????????.hwp,hwp,HWP/HWPX,2425344,2.3MB
