source,format,sizeBytes,version,sections,pageCount,paraCount,textCharCount,title,warnings,error,exitClass,textCountError
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0201400(안형준)_한국연구재단___한국형위성항법시스템 구축을 위한 우주외교 전략.hwp,hwp5,29710848,5.0.5.0,1,217,2887,178641,정책연구 2020 - X,[],,,
"40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0210400(장용석)_한국연구재단___OECD 과학기술정책위원회(CSTP), 기술혁신정책작업반(TIP) 및 글로벌과학포럼(GSF) (연차보고서).hwp",hwp5,1312256,5.0.5.0,1,46,609,48013,연차보고서(총괄),[],,,
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0210700(박병원)_한국연구재단___OECD 혁신정책 리뷰 OECD 국가혁신정책리뷰팀 활동 지원.hwp,hwp5,4902400,5.0.5.0,1,26,291,11929,최종보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0211700(박병원)_한국연구재단___OECD 혁신정책 리뷰한국 국가과학기술혁신체계 분석·진단 최종작업.hwp,hwp5,2966528,5.0.5.0,3,50,517,44295,최종보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0211800(안형준)_한국연구재단___KPS 위성망 국제등록 및 사업 추진체계 제도화 방안 연구.hwp,hwp5,9617920,5.0.5.0,3,149,1602,108688,정책연구 2021 - X,[],,,
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0213400(김지현B)_한국연구재단___한-ASEAN 과학기술 협력기반구축(연차보고서).hwp,hwp5,44822528,5.0.5.0,3,64,882,62122,"연차보고서(세부, 위탁)",[],,,
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0213500(박환일)_한국연구재단___APEC PPSTI 운영체제 참여 및 협력사업 추진(연차보고서).hwp,hwp5,11935744,5.0.5.0,1,61,405,78384,"연차보고서(세부, 위탁)",[],,,
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0213600(김은주)_한국연구재단___한-UN ESCAP 과학기술협력 기반 구축(연차보고서).hwp,hwp5,8462336,5.0.5.0,1,35,392,32763,"연차보고서(세부, 위탁)",[],,,
40년 기관 생산 발간물/5. 수탁연구/2021년 수탁과제 최종보고서(45건)/I0214700(성지은)_한국연구재단___국민생활연구사업 국민체감형 성과제고를 위한 고도화 방안 연구.hwp,hwp5,77401600,5.0.5.0,1,275,2183,213941,2000-00,[],,,
40년 기관 생산 발간물/5. 수탁연구/2022년 수탁과제 최종보고서(30건)/G0221000_김종선_한·중 과학기술협력 30년 성과분석과 협력방안 모색.hwp,hwp5,10321920,5.0.5.0,2,178,2131,164202,정책연구 2022-13,[],,,
40년 기관 생산 발간물/5. 수탁연구/2022년 수탁과제 최종보고서(30건)/I0222400_홍성민_과학기술일자리 현황 및 실태분석.hwp,hwp5,20692480,5.0.5.0,21,148,1463,110217,정책연구용역,[],,,
40년 기관 생산 발간물/5. 수탁연구/2022년 수탁과제 최종보고서(30건)/I0222600_서지영_바이오분야 기술영향평가 시행방안 연구(2차).hwp,hwp5,4942336,5.1.0.1,9,126,1431,97194,과제번호 (2021.12),[],,,
40년 기관 생산 발간물/5. 수탁연구/2022년 수탁과제 최종보고서(30건)/I0222900_김은주_과학기술혁신정책 및 전략개발 (2020-2022) 3차년도 과정 결과보고서.hwp,hwp5,202240,5.0.5.0,2,26,202,24914,2022. 10. 12,[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/G0230300_이주량_디지털 농촌·청년창업을 위한 인프라 구축 및 현장 실증.hwp,hwp5,19604992,5.0.5.0,7,122,1215,96876,연차보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/I0231100_이명화_OECD CSTP S&T Policy 2025 의제 선도를 위한 국제공동연구(2023년도).hwp,hwp5,30854656,5.1.1.0,1,47,29,35913,■ 국가연구개발혁신법 시행규칙 [별지 제5호서식] <개정 2022. 1. 4.>,[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/I0231200_이윤준_충남 천안아산 강소연구개발특구 지정(변경) 계획 수립.hwp,hwp5,27397632,5.1.1.0,1,114,1221,81772,충남 천안아산 강소연구개발특구,[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/I0232200_김은주_한-UN ESCAP 과학기술협력 기반구축.hwp,hwp5,1702400,5.0.5.0,1,33,15,39933,■ 국가연구개발혁신법 시행규칙 [별지 제5호서식],[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/I0233700_김선우_출연연 연구사업화 촉진을 위한 이해충돌방지 가이드라인 연구.hwp,hwp5,7607296,5.0.5.0,3,212,2009,222444,정책연구용역,[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/I0234000_이윤준_충남 천안아산 강소연구개발특구 변경(확장).hwp,hwp5,9464320,5.0.5.0,1,98,1138,62837,충남 천안아산 강소연구개발특구 변경(확장) 용역,[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/I0234600_김지현_2023 아세안 지역 거점공관 연계성 연구 - 포용적 디지털 전환 최종 보고서.hwp,hwp5,41472,5.0.5.0,1,8,115,4271,2023 아세안 지역 거점공관 연계성 연구,[],,,
40년 기관 생산 발간물/5. 수탁연구/2023년 수탁과제 최종보고서(50건)/I0234800_전지은_연구중심대학의 혁신 및 발전방안에 관한 연구.hwp,hwp5,2841088,5.0.5.0,7,161,2015,207466,최종보고서 제출서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0240100_조황희_우주개발기반조성 및 성과확산 사업.hwp,hwp5,42462208,5.0.5.0,1,85,506,72947,"우주개발기반조성 및 성과확산 사업 최종보고서 (평가용, 단위과제용)",[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0240900_김종선_중국의 기술강국 부상과 대응전략.hwpx,hwpx,1278077,5.1.0.0,5,36,326,32268,중국의 기술강국 부상과 무기화 대응전략,[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0241000_김지현_연차보고서_아태지역 과학기술협력기반 구축.hwp,hwp5,80049152,5.1.1.0,1,121,1285,136848,연차보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0241200_김은주_연차보고서_한-UN ESCAP 과학기술협력 기반구축.hwp,hwp5,4223488,5.0.5.0,1,22,252,20679,연차보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0241300_안형준_우주탐사 로드맵2단계 보고서.hwp,hwp5,9486336,5.0.5.0,1,181,1575,136380,정책연구 2024 - X (최종보고서),[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0241400_안형준_우주발사체 발사 면허제도 신설을 위한 정책연구(본보고서).hwp,hwp5,4709376,5.0.5.0,1,145,1291,89495,정책연구 2024 - X (최종보고서),[],,,
"40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0241600_성경모_연차보고서_OECD 과학기술정책위원회(CSTP), 기술혁신정책작업반(TIP).hwp",hwp5,39820800,5.1.1.0,2,67,460,92942,연차보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0242000_김승현_녹색 산업혁신의 활성화를 위한 정책방향.hwp,hwp5,4805120,5.0.5.0,1,94,784,68496,사업보고서  2024-XX,[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0242500_이치호_이노베이션 아카데미 고도화 및 확산.hwp,hwp5,8564224,5.0.5.0,5,214,1375,217540,<2024년도>,[],,,
40년 기관 생산 발간물/5. 수탁연구/2024년 수탁과제 최종보고서(46건)/I0242600_신기윤_기술거래사업_종합성과분석.hwp,hwp5,2664960,5.0.5.0,14,338,4158,328732,기술거래사업 종합성과분석을 통한,[],,,
40년 기관 생산 발간물/5. 수탁연구/2025년 수탁과제 최종보고서(34건)/G0250100_이주량_연차보고서_디지털 농촌청년창업.hwp,hwp5,60400128,5.1.1.0,1,117,1216,102451,연차보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2025년 수탁과제 최종보고서(34건)/I0251100_신은정_유네스코 협력활동.hwp,hwp5,16165376,5.1.1.0,2,144,1492,235082,최종보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2025년 수탁과제 최종보고서(34건)/I0251800_박환일_G20 연구혁신실무그룹 참여 및 의제 대응.hwp,hwp5,98781696,5.1.1.0,1,130,338,207512,연차보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2025년 수탁과제 최종보고서(34건)/I0252700_이명화_2024 한-OECD 변혁적 STI정책 국제공동연구.hwp,hwp5,678400,5.1.1.0,3,26,33,27598,최종보고서,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0001_우리나라 과학기술 경쟁력의 IMD평가와 대응방안(권용수.정진호)/우리나라 과학기술 경쟁력의 IMD평가와 대응방안_권용수(최종보고서).zip__extracted/\udcbf츮\udcb3\udcaa\udcb6\udcf3 \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa \udcb0\udce6\udcc0\udcef\udcb7\udcc2\udcc0\udcc7 IMD\udcc6򰡿\udccd \udcb4\udceb\udcc0\udcc0\udcb9\udce6\udcbe\udcc8_\udcb1ǿ\udceb\udcbc\udcf6(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad-1).hwp,hwp3,701758,3.0.0.0,1,264,2606,306832,정책연구 99-44,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0001_우리나라 과학기술 경쟁력의 IMD평가와 대응방안(권용수.정진호)/우리나라 과학기술 경쟁력의 IMD평가와 대응방안_권용수(최종보고서).zip__extracted/\udcbf츮\udcb3\udcaa\udcb6\udcf3 \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa \udcb0\udce6\udcc0\udcef\udcb7\udcc2\udcc0\udcc7 IMD\udcc6򰡿\udccd \udcb4\udceb\udcc0\udcc0\udcb9\udce6\udcbe\udcc8_\udcb1ǿ\udceb\udcbc\udcf6(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad-2).hwp,hwp3,963745,3.0.0.0,1,152,1128,186757,￼￼￼제 3 장  과학기술 경쟁력 강화 액션 프로그램,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0001_우리나라 과학기술 경쟁력의 IMD평가와 대응방안(권용수.정진호)/우리나라 과학기술 경쟁력의 IMD평가와 대응방안_권용수(최종보고서).zip__extracted/\udcbf츮\udcb3\udcaa\udcb6\udcf3 \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa \udcb0\udce6\udcc0\udcef\udcb7\udcc2\udcc0\udcc7 IMD\udcc6򰡿\udccd \udcb4\udceb\udcc0\udcc0\udcb9\udce6\udcbe\udcc8_\udcb1ǿ\udceb\udcbc\udcf6(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad-2-1).hwp,hwp3,1011141,3.0.0.0,1,152,1131,186826,￼￼￼제 3 장  과학기술 경쟁력 강화 액션 프로그램,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0001_우리나라 과학기술 경쟁력의 IMD평가와 대응방안(권용수.정진호)/우리나라 과학기술 경쟁력의 IMD평가와 대응방안_권용수(최종보고서).zip__extracted/\udcbf츮\udcb3\udcaa\udcb6\udcf3 \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa \udcb0\udce6\udcc0\udcef\udcb7\udcc2\udcc0\udcc7 IMD\udcc6򰡿\udccd \udcb4\udceb\udcc0\udcc0\udcb9\udce6\udcbe\udcc8_\udcb1ǿ\udceb\udcbc\udcf6(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad-3).hwp,hwp3,44546,3.0.0.0,1,2,11,2499,￼경제규모와 경쟁력 순위별로 본 IMD평가 47개국의 국가별 지역별 그룹분류,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 \udcbcҰ\udcfc\udcbf\udcac\udcb1\udcb8\udcb1\udce2\udcb0\udcfc \udcc6򰡽ǽ\udcc3 \udcc1\udcf6\udcbf\udcf8 \udcbf\udcac\udcb1\udcb8_\udcc0\udccc\udcc1\udca4\udcbf\udcf8(1.KIST\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp3,123386,3.0.0.0,1,62,723,52717,[첨부]￼,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 \udcbcҰ\udcfc\udcbf\udcac\udcb1\udcb8\udcb1\udce2\udcb0\udcfc \udcc6򰡽ǽ\udcc3 \udcc1\udcf6\udcbf\udcf8 \udcbf\udcac\udcb1\udcb8_\udcc0\udccc\udcc1\udca4\udcbf\udcf8(2.\udcbb\udcfd\udcb8\udced\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp3,76946,3.0.0.0,1,28,336,21072,2. 생명공학연구소,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 \udcbcҰ\udcfc\udcbf\udcac\udcb1\udcb8\udcb1\udce2\udcb0\udcfc \udcc6򰡽ǽ\udcc3 \udcc1\udcf6\udcbf\udcf8 \udcbf\udcac\udcb1\udcb8_\udcc0\udccc\udcc1\udca4\udcbf\udcf8(3.\udcb1\udce2\udcc3ʺ\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp3,83350,3.0.0.0,1,31,350,23849,3. 기초과학지원연구소,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 \udcbcҰ\udcfc\udcbf\udcac\udcb1\udcb8\udcb1\udce2\udcb0\udcfc \udcc6򰡽ǽ\udcc3 \udcc1\udcf6\udcbf\udcf8 \udcbf\udcac\udcb1\udcb8_\udcc0\udccc\udcc1\udca4\udcbf\udcf8(ǥ\udcbc\udcf6\udcc1\udca4(\udcbf\udcb9\udcbb\udcea)).hwp,hwp3,27172,3.0.0.0,1,1,7,768,예  산,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 \udcbcҰ\udcfc\udcbf\udcac\udcb1\udcb8\udcb1\udce2\udcb0\udcfc \udcc6򰡽ǽ\udcc3 \udcc1\udcf6\udcbf\udcf8 \udcbf\udcac\udcb1\udcb8_\udcc0\udccc\udcc1\udca4\udcbf\udcf8(\udcbaη\udccf5).hwp,hwp3,26372,3.0.0.0,1,1,5,819,연구기관별 연구/사업비 현황,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 \udcbcҰ\udcfc\udcbf\udcac\udcb1\udcb8\udcb1\udce2\udcb0\udcfc \udcc6򰡽ǽ\udcc3 \udcc1\udcf6\udcbf\udcf8 \udcbf\udcac\udcb1\udcb8_\udcc0\udccc\udcc1\udca4\udcbf\udcf8(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp3,203749,3.0.0.0,1,73,810,57787,기초기술연구회 소관 출연(연),[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/case-ausland.hwp,hwp3,42902,3.0.0.0,1,10,241,8734,I. 선진국의 지역과학기술 정책,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/\udcb0\udce6\udcbb\udcf3\udcbaϵ\udcb5 \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa\udcc1\udcf8\udcc8\udcef 5\udcb0\udcb3\udcb3\udce2 \udcb0\udce8ȹ \udcbc\udcf6\udcb8\udcb3\udcbf\udca1 \udcb0\udcfc\udcc7\udcd1 \udcbf\udcac\udcb1\udcb8_\udcc0ӱ\udce2ö(ǥ\udcc1\udcf6).hwp,hwp3,22695,3.0.0.0,1,1,24,101,세미나 자료집,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/\udcb0\udce6\udcbb\udcf3\udcbaϵ\udcb5 \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa\udcc1\udcf8\udcc8\udcef 5\udcb0\udcb3\udcb3\udce2 \udcb0\udce8ȹ \udcbc\udcf6\udcb8\udcb3\udcbf\udca1 \udcb0\udcfc\udcc7\udcd1 \udcbf\udcac\udcb1\udcb8_\udcc0ӱ\udce2ö(\udcbf\udce4\udcbe\udce0).hwp,hwp3,65724,3.0.0.0,1,5,71,2755,문서번호,[],,,
internal_archives_extracted/5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/\udcb0\udce6\udcbb\udcf3\udcbaϵ\udcb5 \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa\udcc1\udcf8\udcc8\udcef 5\udcb0\udcb3\udcb3\udce2 \udcb0\udce8ȹ \udcbc\udcf6\udcb8\udcb3\udcbf\udca1 \udcb0\udcfc\udcc7\udcd1 \udcbf\udcac\udcb1\udcb8_\udcc0ӱ\udce2ö(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp5,210432,5.0.3.3,1,62,787,35153,경상북도 과학기술진흥 5개년 계획,[],,,
